,Player_ID,Season,Player,TeamID,Minutes,Shots Faced,Goals Conceded,Saves
321,Earl-Edwards-Jr.-2022-1,2022,Earl-Edwards-Jr.,NER2022,399,17,8,9
322,Joe-Willis-2015-1,2015,Joe-Willis,HOU2015,288,10,5,5
323,Maxime-Crépeau-2019-1,2019,Maxime-Crépeau,VAN2019,2563,159,44,114
324,Chris-Konopka-2015-1,2015,Chris-Konopka,TOR2015,2032,92,29,62
325,Pablo-Sisniega-2022-1,2022,Pablo-Sisniega,CLT2022,196,9,2,7
326,Brad-Knighton-2021-1,2021,Brad-Knighton,NER2021,589,28,6,22
327,Julio-César-2014-1,2014,Julio-César,TOR2014,681,27,9,18
328,Andrew-Tarbell-2020-1,2020,Andrew-Tarbell,CLB2020,622,24,6,17
329,Alec-Kann-2016-1,2016,Alec-Kann,SKC2016,683,28,11,17
330,Kyle-Morton-2021-1,2021,Kyle-Morton,HOU2021,94,6,2,4
331,Jeff-Attinella-2019-1,2019,Jeff-Attinella,POR2019,998,64,24,40
332,Steve-Clark-2023-1,2023,Steve-Clark,HOU2023,3335,123,37,84
333,William-Yarbrough-2023-1,2023,William-Yarbrough,COL2023,1997,91,25,65
334,Jon-Kempin-2014-1,2014,Jon-Kempin,SKC2014,345,13,7,5
335,Ryan-Meara-2022-1,2022,Ryan-Meara,NYRB2022,102,5,2,2
336,Pedro-Gallese-2023-1,2023,Pedro-Gallese,ORL2023,3031,112,32,78
337,Matt-Pickens-2013-1,2013,Matt-Pickens,COL2013,105,4,2,2
338,Paul-Christensen-2018-1,2018,Paul-Christensen,ATL2018,61,3,2,1
339,Jimmy-Maurer-2018-1,2018,Jimmy-Maurer,FCD2018,1285,47,15,32
340,Paolo-Tornaghi-2017-1,2017,Paolo-Tornaghi,VAN2017,72,7,3,4
341,Jesse-Gonzalez-2018-1,2018,Jesse-Gonzalez,FCD2018,2079,92,28,63
342,Evan-Bush-2020-1,2020,Evan-Bush,VAN2020,792,32,10,22
343,Clint-Irwin-2023-1,2023,Clint-Irwin,MIN2023,405,22,8,14
344,Zac-MacMath-2021-1,2021,Zac-MacMath,RSL2021,646,20,6,14
345,Brad-Knighton-2015-1,2015,Brad-Knighton,NER2015,293,16,6,9
346,Joe-Bendik-2020-1,2020,Joe-Bendik,PHI2020,105,3,2,1
347,Mason-Stajduhar-2021-1,2021,Mason-Stajduhar,ORL2021,500,16,5,10
348,George-Marks-2022-1,2022,George-Marks,CLT2022,102,3,2,1
349,Pablo-Sisniega-2023-1,2023,Pablo-Sisniega,CLT2023,299,15,6,9
350,Aljaz-Ivacic-2020-1,2020,Aljaz-Ivacic,POR2020,193,8,3,5
351,Phelipe-2021-1,2021,Phelipe,FCD2021,1035,57,19,36
352,Clint-Irwin-2015-1,2015,Clint-Irwin,COL2015,3021,125,37,88
353,Brad-Stuver-2016-1,2016,Brad-Stuver,CLB2016,194,15,7,8
354,Chris-Seitz-2020-1,2020,Chris-Seitz,DCU2020,591,32,9,22
355,Earl-Edwards-Jr.-2023-1,2023,Earl-Edwards-Jr.,NER2023,983,46,15,30
356,Jaime-Penedo-2013-1,2013,Jaime-Penedo,LAG2013,868,31,7,24
357,Alec-Kann-2023-1,2023,Alec-Kann,CIN2023,104,5,2,3
358,Michael-Nelson-2022-1,2022,Michael-Nelson,HOU2022,169,13,8,5
359,Carlos-Coronel-2023-1,2023,Carlos-Coronel,NYRB2023,3442,93,37,55
360,Quentin-Westberg-2023-1,2023,Quentin-Westberg,ATL2023,550,19,9,10
361,Steve-Clark-2017-1,2017,Steve-Clark,DCU2017,481,27,11,13
362,Dan-Kennedy-2015-1,2015,Dan-Kennedy,FCD2015,1549,49,18,31
363,Brad-Knighton-2014-1,2014,Brad-Knighton,NER2014,196,12,6,6
364,David-Ousted-2013-1,2013,David-Ousted,VAN2013,1264,54,16,37
365,Andrew-Tarbell-2021-1,2021,Andrew-Tarbell,ATX2021,97,5,3,2
366,Kyle-Zobeck-2020-1,2020,Kyle-Zobeck,FCD2020,355,18,6,11
367,Yohei-Takaoka-2023-1,2023,Yohei-Takaoka,VAN2023,3309,142,45,95
368,Bobby-Shuttleworth-2021-1,2021,Bobby-Shuttleworth,CHI2021,2283,110,36,73
369,Richard-Sánchez-2020-1,2020,Richard-Sánchez,SKC2020,132,5,3,2
370,Brian-Rowe-2015-1,2015,Brian-Rowe,LAG2015,677,22,9,13
371,James-Pantemis-2023-1,2023,James-Pantemis,MTL2023,182,14,5,7
372,Clément-Diop-2022-1,2022,Clément-Diop,MIA2022,298,11,7,4
373,Tim-Melia-2020-1,2020,Tim-Melia,SKC2020,1946,77,20,56
374,Tim-Melia-2013-1,2013,Tim-Melia,CHV2013,191,15,7,8
375,Brad-Guzan-2022-1,2022,Brad-Guzan,ATL2022,667,24,9,14
376,Clint-Irwin-2013-1,2013,Clint-Irwin,COL2013,3109,132,35,91
377,Zac-MacMath-2018-1,2018,Zac-MacMath,COL2018,178,16,5,9
378,Jon-Kempin-2022-1,2022,Jon-Kempin,DCU2022,199,11,5,6
379,Sean-Johnson-2022-1,2022,Sean-Johnson,NYC2022,3441,120,39,80
380,David-Ochoa-2021-1,2021,David-Ochoa,RSL2021,2458,122,38,82
381,Andrew-Tarbell-2017-1,2017,Andrew-Tarbell,SJE2017,1068,65,25,40
382,Matt-Turner-2022-1,2022,Matt-Turner,NER2022,484,15,7,8
383,Ben-Lundt-2023-1,2023,Ben-Lundt,STL2023,106,7,3,4
384,Clint-Irwin-2021-1,2021,Clint-Irwin,COL2021,98,6,3,3
385,Sebastian-Breza-2021-1,2021,Sebastian-Breza,MTL2021,793,29,8,21
386,John-Berner-2014-1,2014,John-Berner,COL2014,486,11,6,5
387,Tim-Howard-2019-1,2019,Tim-Howard,COL2019,2377,117,41,73
388,Quentin-Westberg-2019-1,2019,Quentin-Westberg,TOR2019,2732,115,39,75
389,Zac-MacMath-2016-1,2016,Zac-MacMath,COL2016,1642,57,13,39
390,Eric-Kronberg-2016-1,2016,Eric-Kronberg,MTL2016,143,5,3,2
391,Matt-Lampson-2018-1,2018,Matt-Lampson,MIN2018,898,54,19,31
392,David-Ousted-2014-1,2014,David-Ousted,VAN2014,3321,139,40,95
393,Brad-Stuver-2018-1,2018,Brad-Stuver,NYC2018,200,9,4,5
394,John-McCarthy-2020-1,2020,John-McCarthy,MIA2020,778,31,10,19
395,Mason-Stajduhar-2023-1,2023,Mason-Stajduhar,ORL2023,393,18,6,12
396,Alex-Bono-2016-1,2016,Alex-Bono,TOR2016,1477,60,15,42
397,Zack-Steffen-2018-1,2018,Zack-Steffen,CLB2018,2828,103,35,66
398,Joe-Bendik-2019-1,2019,Joe-Bendik,CLB2019,594,27,12,14
399,Joe-Willis-2022-1,2022,Joe-Willis,NSH2022,3178,138,38,98
400,Tim-Melia-2014-1,2014,Tim-Melia,CHV2014,87,4,3,1
401,Bill-Hamid-2020-1,2020,Bill-Hamid,DCU2020,1708,88,31,55
402,Adam-Grinwis-2021-1,2021,Adam-Grinwis,ORL2021,196,7,3,4
403,Tally-Hall-2015-1,2015,Tally-Hall,ORL2015,2221,114,40,73
404,Tim-Melia-2019-1,2019,Tim-Melia,SKC2019,3171,173,60,111
405,John-McCarthy-2023-1,2023,John-McCarthy,LAFC2023,2518,99,31,67
406,Andrew-Putna-2021-1,2021,Andrew-Putna,RSL2021,243,12,7,5
407,Cody-Cropper-2021-1,2021,Cody-Cropper,CIN2021,96,10,4,6
408,Jon-Kempin-2019-1,2019,Jon-Kempin,CLB2019,296,8,4,4
409,Matthew-Jones-2016-1,2016,Matthew-Jones,PHI2016,97,5,2,2
410,Pablo-Sisniega-2021-1,2021,Pablo-Sisniega,LAFC2021,783,24,10,14
411,Bobby-Shuttleworth-2022-1,2022,Bobby-Shuttleworth,ATL2022,621,21,11,10
412,Donovan-Ricketts-2015-1,2015,Donovan-Ricketts,,2040,92,32,58
413,John-McCarthy-2017-1,2017,John-McCarthy,PHI2017,783,49,13,34
414,Earl-Edwards-Jr.-2017-1,2017,Earl-Edwards-Jr.,ORL2017,92,7,6,1
415,Novak-Micovic-2023-1,2023,Novak-Micovic,LAG2023,199,12,6,6
416,Tyler-Miller-2018-1,2018,Tyler-Miller,LAFC2018,3263,169,50,114
417,Zac-MacMath-2015-1,2015,Zac-MacMath,COL2015,290,12,5,6
418,Tim-Howard-2017-1,2017,Tim-Howard,COL2017,2448,126,37,84
419,Thomas-Hasal-2020-1,2020,Thomas-Hasal,VAN2020,834,50,14,35
420,Clint-Irwin-2020-1,2020,Clint-Irwin,COL2020,392,22,8,14
421,Jesse-Gonzalez-2016-1,2016,Jesse-Gonzalez,FCD2016,571,22,10,12
422,Bill-Hamid-2022-1,2022,Bill-Hamid,DCU2022,974,52,15,34
423,Thomas-Hasal-2021-1,2021,Thomas-Hasal,VAN2021,679,35,14,20
424,Joe-Willis-2019-1,2019,Joe-Willis,HOU2019,2686,133,44,88
425,Jon-Kempin-2018-1,2018,Jon-Kempin,CLB2018,495,18,8,10
426,Chris-Seitz-2015-1,2015,Chris-Seitz,FCD2015,682,27,10,17
427,Kenneth-Kronholm-2020-1,2020,Kenneth-Kronholm,CHI2020,504,17,8,7
428,Jesse-Gonzalez-2017-1,2017,Jesse-Gonzalez,FCD2017,2830,118,40,75
429,Pablo-Sisniega-2020-1,2020,Pablo-Sisniega,LAFC2020,1371,58,21,35
430,Tim-Howard-2018-1,2018,Tim-Howard,COL2018,3193,179,56,119
431,Clint-Irwin-2016-1,2016,Clint-Irwin,TOR2016,1820,76,23,50
432,Jon-Busch-2015-1,2015,Jon-Busch,CHI2015,1169,57,22,35
433,Hunter-Sulte-2021-1,2021,Hunter-Sulte,POR2021,127,8,5,3
434,Spencer-Richey-2023-1,2023,Spencer-Richey,CHI2023,485,17,7,10
435,Dayne-St.-Clair-2021-1,2021,Dayne-St.-Clair,MIN2021,395,21,10,11
436,Brad-Knighton-2019-1,2019,Brad-Knighton,NER2019,736,29,13,16
437,Jonathan-Bond-2021-1,2021,Jonathan-Bond,LAG2021,3069,171,48,121
438,John-Pulskamp-2021-1,2021,John-Pulskamp,SKC2021,584,20,7,13
439,Luis-Marín-2015-1,2015,Luis-Marín,SKC2015,783,30,11,19
440,Luis-Robles-2019-1,2019,Luis-Robles,NYRB2019,3281,138,48,88
441,Joe-Willis-2013-1,2013,Joe-Willis,DCU2013,863,47,18,28
442,Alec-Kann-2022-1,2022,Alec-Kann,CIN2022,695,35,13,21
443,Chris-Seitz-2018-1,2018,Chris-Seitz,HOU2018,599,23,9,14
444,John-Alvbage-2017-1,2017,John-Alvbage,MIN2017,240,15,10,5
445,Brad-Guzan-2019-1,2019,Brad-Guzan,ATL2019,3337,135,41,91
446,Matt-Freese-2021-1,2021,Matt-Freese,PHI2021,560,22,7,15
447,Steve-Clark-2015-1,2015,Steve-Clark,CLB2015,3297,168,53,114
448,Zac-MacMath-2022-1,2022,Zac-MacMath,RSL2022,3361,150,45,102
449,David-Ochoa-2022-1,2022,David-Ochoa,DCU2022,875,49,16,32
450,Chris-Seitz-2021-1,2021,Chris-Seitz,DCU2021,389,18,6,11
451,Brandon-Austin-2021-1,2021,Brandon-Austin,ORL2021,501,16,8,8
452,Joe-Willis-2017-1,2017,Joe-Willis,HOU2017,780,31,14,17
453,Drake-Callender-2023-1,2023,Drake-Callender,MIA2023,3327,173,50,121
454,Andrew-Tarbell-2022-1,2022,Andrew-Tarbell,ATX2022,397,22,7,15
455,Matt-Van-Oekel-2017-1,2017,Matt-Van-Oekel,RSL2017,613,47,21,25
456,Paolo-Tornaghi-2013-1,2013,Paolo-Tornaghi,CHI2013,581,24,11,12
457,Eric-Dick-2019-1,2019,Eric-Dick,SKC2019,94,9,6,3
458,Maxime-Crépeau-2017-1,2017,Maxime-Crépeau,MTL2017,292,19,8,10
459,Tyler-Deric-2018-1,2018,Tyler-Deric,HOU2018,195,14,7,7
460,Josh-Saunders-2016-1,2016,Josh-Saunders,NYC2016,3204,158,54,98
461,Jorge-Bava-2017-1,2017,Jorge-Bava,CHI2017,773,31,11,20
462,Cody-Cropper-2019-1,2019,Cody-Cropper,NER2019,689,49,17,29
463,Greg-Ranjitsingh-2020-1,2020,Greg-Ranjitsingh,MIN2020,297,22,7,15
464,Jimmy-Maurer-2023-1,2023,Jimmy-Maurer,FCD2023,483,21,8,13
465,Evan-Bush-2021-1,2021,Evan-Bush,CLB2021,396,13,6,7
466,Richard-Sánchez-2018-1,2018,Richard-Sánchez,CHI2018,2407,128,47,79
467,John-McCarthy-2015-1,2015,John-McCarthy,PHI2015,1069,40,18,21
468,Andrew-Putna-2020-1,2020,Andrew-Putna,RSL2020,1461,62,24,38
469,Jimmy-Maurer-2021-1,2021,Jimmy-Maurer,FCD2021,2331,114,36,76
470,Bobby-Shuttleworth-2018-1,2018,Bobby-Shuttleworth,MIN2018,2476,155,51,103
471,Roman-Celentano-2022-1,2022,Roman-Celentano,CIN2022,2674,128,42,85
472,Luis-Robles-2015-1,2015,Luis-Robles,NYRB2015,3289,131,42,86
473,Kenneth-Kronholm-2019-1,2019,Kenneth-Kronholm,CHI2019,1975,87,27,58
474,Clint-Irwin-2018-1,2018,Clint-Irwin,TOR2018,682,47,19,27
475,Quentin-Westberg-2021-1,2021,Quentin-Westberg,TOR2021,967,58,22,35
476,Sean-Johnson-2023-1,2023,Sean-Johnson,TOR2023,1963,77,23,52
477,Brad-Guzan-2020-1,2020,Brad-Guzan,ATL2020,2282,91,30,59
478,Luis-Robles-2020-1,2020,Luis-Robles,MIA2020,1514,58,24,34
479,Przemyslaw-Tyton-2020-1,2020,Przemyslaw-Tyton,CIN2020,1183,48,18,30
480,Brian-Rowe-2018-1,2018,Brian-Rowe,VAN2018,996,50,20,29
481,Aljaz-Ivacic-2023-1,2023,Aljaz-Ivacic,POR2023,1488,83,26,55
482,Clément-Diop-2017-1,2017,Clément-Diop,LAG2017,1446,89,31,54
483,Troy-Perkins-2013-1,2013,Troy-Perkins,MTL2013,3234,158,47,109
484,Brad-Guzan-2018-1,2018,Brad-Guzan,ATL2018,3195,123,41,81
485,Jonathan-Klinsmann-2023-1,2023,Jonathan-Klinsmann,LAG2023,938,37,15,22
486,Jake-Gleeson-2017-1,2017,Jake-Gleeson,POR2017,1991,83,30,52
487,Kenneth-Vermeer-2020-1,2020,Kenneth-Vermeer,LAFC2020,803,36,15,19
488,Jonathan-Klinsmann-2020-1,2020,Jonathan-Klinsmann,LAG2020,387,30,11,17
489,Jake-Gleeson-2018-1,2018,Jake-Gleeson,POR2018,588,29,13,15
490,Greg-Ranjitsingh-2023-1,2023,Greg-Ranjitsingh,TOR2023,389,25,10,14
491,Spencer-Richey-2020-1,2020,Spencer-Richey,CIN2020,893,34,15,19
492,John-Pulskamp-2022-1,2022,John-Pulskamp,SKC2022,1139,50,17,32
493,Thomas-Hasal-2022-1,2022,Thomas-Hasal,VAN2022,1655,78,27,49
494,Matt-Lampson-2017-1,2017,Matt-Lampson,CHI2017,2324,91,30,58
495,Troy-Perkins-2014-1,2014,Troy-Perkins,MTL2014,2039,102,34,66
496,Gavin-Beavers-2023-1,2023,Gavin-Beavers,RSL2023,639,28,14,13
497,Sean-Johnson-2016-1,2016,Sean-Johnson,CHI2016,2135,106,35,68
498,Nick-Rimando-2019-1,2019,Nick-Rimando,RSL2019,2851,113,34,75
499,Adam-Larsen-Kwarasey-2016-1,2016,Adam-Larsen-Kwarasey,POR2016,640,31,12,19
500,Tyler-Deric-2019-1,2019,Tyler-Deric,HOU2019,692,36,15,19
501,Jimmy-Nielsen-2013-1,2013,Jimmy-Nielsen,SKC2013,3331,100,30,68
502,Nick-Marsman-2022-1,2022,Nick-Marsman,MIA2022,692,31,12,19
503,Carlos-Coronel-2022-1,2022,Carlos-Coronel,NYRB2022,3302,118,39,73
504,David-Bingham-2018-1,2018,David-Bingham,LAG2018,3327,185,61,120
505,Maxime-Crépeau-2022-1,2022,Maxime-Crépeau,LAFC2022,3297,113,34,76
506,Bobby-Shuttleworth-2013-1,2013,Bobby-Shuttleworth,NER2013,2240,96,29,64
507,Luis-Barraza-2023-1,2023,Luis-Barraza,NYC2023,2425,92,30,62
508,Kendall-McIntosh-2023-1,2023,Kendall-McIntosh,SKC2023,1333,58,20,38
509,Jonathan-Sirois-2023-1,2023,Jonathan-Sirois,MTL2023,3181,143,44,97
510,Stefan-Frei-2014-1,2014,Stefan-Frei,SEA2014,3309,149,47,99
511,John-McCarthy-2021-1,2021,John-McCarthy,MIA2021,1253,58,20,35
512,Pedro-Gallese-2022-1,2022,Pedro-Gallese,ORL2022,3200,127,47,79
513,Jon-Kempin-2021-1,2021,Jon-Kempin,DCU2021,978,37,16,18
514,Joe-Bendik-2023-1,2023,Joe-Bendik,PHI2023,792,31,12,15
515,Tally-Hall-2014-1,2014,Tally-Hall,HOU2014,2316,115,43,67
516,Quentin-Westberg-2022-1,2022,Quentin-Westberg,TOR2022,979,59,23,36
517,Alex-Bono-2021-1,2021,Alex-Bono,TOR2021,2374,126,42,82
518,David-Ousted-2018-1,2018,David-Ousted,DCU2018,1687,81,31,48
519,Kenneth-Vermeer-2021-1,2021,Kenneth-Vermeer,CIN2021,1849,94,34,57
520,Michael-Nelson-2021-1,2021,Michael-Nelson,HOU2021,1086,48,17,31
521,Bobby-Shuttleworth-2016-1,2016,Bobby-Shuttleworth,NER2016,1968,88,38,49
522,Travis-Worra-2017-1,2017,Travis-Worra,DCU2017,489,26,14,11
523,Joe-Bendik-2013-1,2013,Joe-Bendik,TOR2013,3220,139,45,90
524,Rocco-Rios-Novo-2022-1,2022,Rocco-Rios-Novo,ATL2022,1532,68,27,40
525,Bill-Hamid-2021-1,2021,Bill-Hamid,DCU2021,1987,87,27,60
526,David-Bingham-2023-1,2023,David-Bingham,POR2023,1914,78,29,48
527,Spencer-Richey-2019-1,2019,Spencer-Richey,CIN2019,1875,106,44,61
528,Joe-Bendik-2014-1,2014,Joe-Bendik,TOR2014,2631,125,43,82
529,Dayne-St.-Clair-2023-1,2023,Dayne-St.-Clair,MIN2023,2956,135,42,91
530,Andre-Blake-2016-1,2016,Andre-Blake,PHI2016,3111,150,50,99
531,David-Ousted-2017-1,2017,David-Ousted,VAN2017,2631,132,39,90
532,Daniel-Vega-2020-1,2020,Daniel-Vega,SJE2020,1173,79,35,42
533,David-Bingham-2020-1,2020,David-Bingham,LAG2020,1754,87,35,52
534,Brian-Rowe-2017-1,2017,Brian-Rowe,LAG2017,1260,60,22,35
535,Cody-Cropper-2022-1,2022,Cody-Cropper,VAN2022,1360,55,24,28
536,James-Pantemis-2021-1,2021,James-Pantemis,MTL2021,1783,83,25,56
537,Tomás-Romero-2021-1,2021,Tomás-Romero,LAFC2021,1799,62,28,33
538,Tim-Melia-2022-1,2022,Tim-Melia,SKC2022,2033,80,34,45
539,Kristijan-Kahlina-2022-1,2022,Kristijan-Kahlina,CLT2022,3081,147,47,97
540,Brad-Guzan-2023-1,2023,Brad-Guzan,ATL2023,2723,101,39,61
541,Tyler-Miller-2023-1,2023,Tyler-Miller,DCU2023,2481,101,37,63
542,Marko-Ilic-2023-1,2023,Marko-Ilic,COL2023,1276,70,28,41
543,Clint-Irwin-2014-1,2014,Clint-Irwin,COL2014,2520,125,49,73
544,Joe-Bendik-2015-1,2015,Joe-Bendik,TOR2015,1262,72,27,45
545,Carlo-Cudicini-2013-1,2013,Carlo-Cudicini,LAG2013,2034,68,27,39
546,Przemyslaw-Tyton-2021-1,2021,Przemyslaw-Tyton,CIN2021,1419,89,35,53
547,Stefan-Marinovic-2018-1,2018,Stefan-Marinovic,VAN2018,2385,112,44,65
548,Przemyslaw-Tyton-2019-1,2019,Przemyslaw-Tyton,CIN2019,1489,62,30,32
549,Alex-Bono-2018-1,2018,Alex-Bono,TOR2018,2629,137,45,90
550,Adam-Larsen-Kwarasey-2015-1,2015,Adam-Larsen-Kwarasey,POR2015,3199,120,36,80
551,Evan-Bush-2017-1,2017,Evan-Bush,MTL2017,3018,136,49,84
552,Dan-Kennedy-2013-1,2013,Dan-Kennedy,CHV2013,2980,169,56,104
553,Jonathan-Bond-2023-1,2023,Jonathan-Bond,LAG2023,2275,123,44,78
554,Evan-Bush-2019-1,2019,Evan-Bush,MTL2019,3157,144,58,84
555,Rafael-Romo-2022-1,2022,Rafael-Romo,DCU2022,1341,82,32,49
556,Jonathan-Bond-2022-1,2022,Jonathan-Bond,LAG2022,3396,146,51,90
557,Sebastian-Breza-2022-1,2022,Sebastian-Breza,MTL2022,2295,88,37,49
558,Joe-Bendik-2018-1,2018,Joe-Bendik,ORL2018,2424,142,56,84
559,Andrew-Tarbell-2018-1,2018,Andrew-Tarbell,SJE2018,2839,152,60,87
560,Cody-Cropper-2017-1,2017,Cody-Cropper,NER2017,2717,124,50,71
561,William-Yarbrough-2022-1,2022,William-Yarbrough,COL2022,3336,159,54,99
562,Dan-Kennedy-2014-1,2014,Dan-Kennedy,CHV2014,3187,155,57,93
563,JT-Marcinkowski-2022-1,2022,JT-Marcinkowski,SJE2022,3181,182,66,111
564,Andre-Blake-2019-1,2019,Andre-Blake,PHI2019,2537,103,40,59
