,Player_ID,Season,Player,TeamID,Position,Minutes,Shots,SoT,G
774,Andrew-Wenger-2016-1,2016,Andrew-Wenger,HOU2016,W,2212,44,19,6
775,Gabriel-Pereira-2022-1,2022,Gabriel-Pereira,NYC2022,W,1486,33,16,8
776,Robin-Lod-2020-1,2020,Robin-Lod,MIN2020,W,1718,40,13,7
777,Jesús-Medina-2020-1,2020,Jesús-Medina,NYC2020,W,1601,32,16,5
778,Ibrahim-Sunusi-2023-1,2023,Ibrahim-Sunusi,MTL2023,ST,1282,33,10,3
779,Rolf-Feltscher-2019-1,2019,Rolf-Feltscher,LAG2019,FB,2375,17,3,1
780,João-Paulo-2021-1,2021,João-Paulo,SEA2021,CM,2756,28,11,3
781,Andre-Shinyashiki-2021-1,2021,Andre-Shinyashiki,COL2021,AM,1583,45,17,4
782,Ryan-Gauld-2021-1,2021,Ryan-Gauld,VAN2021,AM,1427,36,19,4
783,Yordy-Reyna-2017-1,2017,Yordy-Reyna,VAN2017,AM,1159,26,11,6
784,Luis-Silva-2013-1,2013,Luis-Silva,,ST,2104,45,16,3
785,Quincy-Amarikwa-2016-1,2016,Quincy-Amarikwa,SJE2016,ST,1801,50,12,3
786,Bongokuhle-Hlongwane-2022-1,2022,Bongokuhle-Hlongwane,MIN2022,W,1754,44,19,2
787,Cristian-Espinoza-2020-1,2020,Cristian-Espinoza,SJE2020,W,1904,52,19,3
788,Alex-Muyl-2018-1,2018,Alex-Muyl,NYRB2018,W,1436,31,17,3
789,Cristian-Roldan-2020-1,2020,Cristian-Roldan,SEA2020,W,2077,27,10,2
790,Derrick-Etienne-2021-1,2021,Derrick-Etienne,CLB2021,W,1992,26,9,1
791,Bobby-Wood-2023-1,2023,Bobby-Wood,NER2023,ST,1613,31,12,7
792,Joevin-Jones-2017-1,2017,Joevin-Jones,SEA2017,FB,2614,27,6,1
793,Mender-García-2023-1,2023,Mender-García,MIN2023,ST,1152,25,9,3
794,Michael-de-Leeuw-2017-1,2017,Michael-de-Leeuw,CHI2017,AM,2336,37,13,3
795,Jamiro-Monteiro-2021-1,2021,Jamiro-Monteiro,PHI2021,AM,2521,38,13,2
796,Derrick-Etienne-2018-1,2018,Derrick-Etienne,NYRB2018,W,1105,35,17,5
797,Kenny-Miller-2013-1,2013,Kenny-Miller,VAN2013,ST,1770,41,15,8
798,Efrain-Álvarez-2022-1,2022,Efrain-Álvarez,LAG2022,W,1566,49,17,3
799,Lamar-Neagle-2015-1,2015,Lamar-Neagle,SEA2015,W,2164,40,20,4
800,Rodolfo-Pizarro-2020-1,2020,Rodolfo-Pizarro,MIA2020,AM,1759,31,11,4
801,Sebastián-Driussi-2021-1,2021,Sebastián-Driussi,ATX2021,AM,1487,38,16,5
802,Kai-Wagner-2022-1,2022,Kai-Wagner,PHI2022,FB,3278,14,2,0
803,Juan-Fernando-Caicedo-2019-1,2019,Juan-Fernando-Caicedo,NER2019,ST,1193,26,9,5
804,Dominique-Badji-2016-1,2016,Dominique-Badji,COL2016,W,1712,47,19,6
805,Omar-Cummings-2014-1,2014,Omar-Cummings,HOU2014,ST,1379,35,14,3
806,Graham-Zusi-2015-1,2015,Graham-Zusi,SKC2015,W,2122,28,5,2
807,Will-Johnson-2014-1,2014,Will-Johnson,POR2014,DM,2690,54,20,6
808,Sebastian-Lletget-2020-1,2020,Sebastian-Lletget,LAG2020,AM,1783,37,18,6
809,Brian-White-2022-1,2022,Brian-White,VAN2022,ST,1805,41,19,4
810,Allan-Cruz-2019-1,2019,Allan-Cruz,CIN2019,W,1886,38,21,7
811,Zdenek-Ondrasek-2019-1,2019,Zdenek-Ondrasek,FCD2019,ST,849,26,15,7
812,Brandon-Bye-2022-1,2022,Brandon-Bye,NER2022,FB,2806,34,9,2
813,Diego-Rubio-2017-1,2017,Diego-Rubio,SKC2017,ST,1115,37,14,6
814,Cristián-Maidana-2016-1,2016,Cristián-Maidana,HOU2016,AM,1818,22,6,3
815,John-Tolkin-2023-1,2023,John-Tolkin,NYRB2023,FB,2663,34,10,3
816,Teal-Bunbury-2016-1,2016,Teal-Bunbury,NER2016,W,1765,49,9,2
817,Khiry-Shelton-2018-1,2018,Khiry-Shelton,SKC2018,ST,1495,36,10,2
818,Daryl-Dike-2021-1,2021,Daryl-Dike,ORL2021,ST,1445,33,15,10
819,Dwayne-De-Rosario-2013-1,2013,Dwayne-De-Rosario,DCU2013,ST,1717,59,22,3
820,Andres-Gomez-2023-1,2023,Andres-Gomez,RSL2023,W,1564,44,19,1
821,Ned-Grabavoy-2013-1,2013,Ned-Grabavoy,RSL2013,CM,2924,29,10,5
822,Chris-Tierney-2013-1,2013,Chris-Tierney,NER2013,FB,2554,19,3,1
823,Douglas-Costa-2023-1,2023,Douglas-Costa,LAG2023,W,1342,39,10,3
824,Maren-Haile-Selassie-2023-1,2023,Maren-Haile-Selassie,CHI2023,W,2131,26,12,6
825,Tesho-Akindele-2017-1,2017,Tesho-Akindele,FCD2017,W,1647,21,11,4
826,Michael-Bradley-2014-1,2014,Michael-Bradley,TOR2014,CM,2366,52,12,2
827,Anderson-Julio-2021-1,2021,Anderson-Julio,RSL2021,W,1151,34,16,8
828,Tom-Barlow-2020-1,2020,Tom-Barlow,NYRB2020,ST,1058,39,20,3
829,Harrison-Afful-2016-1,2016,Harrison-Afful,CLB2016,FB,2740,40,13,3
830,Sam-Nicholson-2019-1,2019,Sam-Nicholson,COL2019,W,1974,49,17,2
831,Sebastian-Lletget-2016-1,2016,Sebastian-Lletget,LAG2016,W,2208,29,8,1
832,Alejandro-Pozuelo-2021-1,2021,Alejandro-Pozuelo,TOR2021,AM,1476,29,11,1
833,Fredy-Montero-2022-1,2022,Fredy-Montero,SEA2022,ST,1410,43,16,4
834,Hwang-In-Beom-2019-1,2019,Hwang-In-Beom,VAN2019,CM,3079,48,15,3
835,Steven-Gerrard-2016-1,2016,Steven-Gerrard,LAG2016,DM,1593,32,11,3
836,Andrés-Romero-2014-1,2014,Andrés-Romero,MTL2014,W,2327,31,20,6
837,Sergio-Santos-2022-1,2022,Sergio-Santos,,ST,842,20,5,1
838,Álvaro-Saborio-2016-1,2016,Álvaro-Saborio,DCU2016,ST,966,37,12,6
839,Brooks-Lennon-2021-1,2021,Brooks-Lennon,ATL2021,FB,2891,10,4,0
840,Patrice-Bernier-2013-1,2013,Patrice-Bernier,MTL2013,DM,2695,23,7,4
841,Simon-Dawkins-2016-1,2016,Simon-Dawkins,SJE2016,W,2568,64,18,5
842,Brian-White-2019-1,2019,Brian-White,NYRB2019,ST,1450,29,12,9
843,Nicolás-Lodeiro-2016-1,2016,Nicolás-Lodeiro,SEA2016,AM,1261,33,11,4
844,Joaquín-Torres-2021-1,2021,Joaquín-Torres,MTL2021,AM,2057,37,14,4
845,Anton-Tinnerholm-2019-1,2019,Anton-Tinnerholm,NYC2019,FB,2918,32,12,1
846,Alan-Gordon-2013-1,2013,Alan-Gordon,SJE2013,ST,1550,40,14,4
847,Joao-Plata-2015-1,2015,Joao-Plata,RSL2015,W,1521,37,14,4
848,Lloyd-Sam-2017-1,2017,Lloyd-Sam,DCU2017,W,2145,25,11,2
849,Mauricio-Pereyra-2021-1,2021,Mauricio-Pereyra,ORL2021,AM,2322,25,9,1
850,Chris-Mueller-2019-1,2019,Chris-Mueller,ORL2019,W,1528,40,13,5
851,Benji-Michel-2021-1,2021,Benji-Michel,ORL2021,W,2078,35,14,4
852,Chris-Mueller-2018-1,2018,Chris-Mueller,ORL2018,W,2221,32,13,3
853,Paul-Arriola-2018-1,2018,Paul-Arriola,DCU2018,W,2361,36,18,7
854,Giacomo-Vrioni-2023-1,2023,Giacomo-Vrioni,NER2023,ST,1437,40,18,6
855,Robbie-Findley-2013-1,2013,Robbie-Findley,RSL2013,ST,1343,36,15,6
856,Sacha-Kljestan-2021-1,2021,Sacha-Kljestan,LAG2021,CM,1575,20,9,5
857,Anderson-Julio-2023-1,2023,Anderson-Julio,RSL2023,ST,1277,37,21,5
858,Latif-Blessing-2017-1,2017,Latif-Blessing,SKC2017,W,1552,37,15,3
859,Jeff-Larentowicz-2015-1,2015,Jeff-Larentowicz,CHI2015,CB,2814,34,12,6
860,Djordje-Mihailovic-2020-1,2020,Djordje-Mihailovic,CHI2020,W,1274,26,7,2
861,Diego-Valeri-2021-1,2021,Diego-Valeri,POR2021,AM,1385,35,11,2
862,Cristian-Cásseres-Jr-2021-1,2021,Cristian-Cásseres-Jr,NYRB2021,W,2264,41,16,6
863,Yordy-Reyna-2019-1,2019,Yordy-Reyna,VAN2019,W,2183,60,27,7
864,Tomás-Pochettino-2021-1,2021,Tomás-Pochettino,ATX2021,CM,2415,64,14,2
865,Lassi-Lappalainen-2022-1,2022,Lassi-Lappalainen,MTL2022,FB,2097,28,11,3
866,Júnior-Urso-2022-1,2022,Júnior-Urso,ORL2022,DM,2817,50,21,5
867,Kelyn-Rowe-2017-1,2017,Kelyn-Rowe,NER2017,FB,2045,34,10,1
868,Alberto-Quintero-2016-1,2016,Alberto-Quintero,SJE2016,W,2341,28,9,3
869,Christian-Bolaños-2017-1,2017,Christian-Bolaños,VAN2017,W,1730,29,7,0
870,Christian-Ramirez-2018-1,2018,Christian-Ramirez,,ST,1763,43,17,9
871,Maikel-Chang-2022-1,2022,Maikel-Chang,RSL2022,W,1988,27,9,2
872,Cristian-Roldan-2019-1,2019,Cristian-Roldan,SEA2019,DM,2782,31,10,6
873,Jozy-Altidore-2018-1,2018,Jozy-Altidore,TOR2018,ST,927,26,9,7
874,Luke-Mulholland-2014-1,2014,Luke-Mulholland,RSL2014,CM,2133,41,13,6
875,Justin-Morrow-2017-1,2017,Justin-Morrow,TOR2017,FB,2651,26,12,8
876,Alan-Velasco-2023-1,2023,Alan-Velasco,FCD2023,W,2435,54,18,4
877,Bernardo-Añor-2014-1,2014,Bernardo-Añor,CLB2014,W,1801,53,19,6
878,Albert-Rusnák-2023-1,2023,Albert-Rusnák,SEA2023,DM,2890,68,12,5
879,Juan-Agudelo-2013-1,2013,Juan-Agudelo,,ST,1526,30,13,9
880,Cristian-Roldan-2018-1,2018,Cristian-Roldan,SEA2018,W,3327,32,16,4
881,Sebastián-Fernandez-2014-1,2014,Sebastián-Fernandez,VAN2014,W,2106,54,17,5
882,Maurice-Edu-2014-1,2014,Maurice-Edu,PHI2014,DM,3002,37,9,3
883,Nick-DeLeon-2019-1,2019,Nick-DeLeon,TOR2019,W,2016,42,17,6
884,Robert-Taylor-2022-1,2022,Robert-Taylor,MIA2022,W,2409,40,13,3
885,Przemyslaw-Frankowski-2020-1,2020,Przemyslaw-Frankowski,CHI2020,W,1589,27,13,3
886,Felipe-Mora-2023-1,2023,Felipe-Mora,POR2023,ST,904,26,11,6
887,Theodore-Ku-Dipietro-2023-1,2023,Theodore-Ku-Dipietro,DCU2023,W,1335,30,13,5
888,Yohan-Croizet-2018-1,2018,Yohan-Croizet,SKC2018,CM,1761,49,14,3
889,Ricardo-Clark-2015-1,2015,Ricardo-Clark,HOU2015,CM,2757,59,21,8
890,Felipe-Mora-2020-1,2020,Felipe-Mora,POR2020,ST,1304,32,17,7
891,Luka-Stojanovic-2021-1,2021,Luka-Stojanovic,CHI2021,CM,1496,45,18,8
892,Darlington-Nagbe-2016-1,2016,Darlington-Nagbe,POR2016,W,2618,39,7,1
893,Héber-2022-1,2022,Héber,NYC2022,ST,1171,34,15,8
894,Jacob-Shaffelburg-2023-1,2023,Jacob-Shaffelburg,NSH2023,W,1461,30,9,3
895,Jacob-Peterson-2016-1,2016,Jacob-Peterson,SKC2016,W,1612,37,13,6
896,Brooks-Lennon-2017-1,2017,Brooks-Lennon,RSL2017,W,1676,21,9,3
897,Fabian-Espindola-2016-1,2016,Fabian-Espindola,DCU2016,ST,996,38,15,4
898,Andrés-Romero-2015-1,2015,Andrés-Romero,MTL2015,W,1983,37,16,4
899,Lucas-Rodríguez-2019-1,2019,Lucas-Rodríguez,DCU2019,W,2975,41,12,6
900,Andrea-Pirlo-2016-1,2016,Andrea-Pirlo,NYC2016,CM,2951,26,6,1
901,Atiba-Harris-2013-1,2013,Atiba-Harris,COL2013,W,2176,51,16,5
902,Justin-Meram-2014-1,2014,Justin-Meram,CLB2014,W,1813,52,21,8
903,Kekuta-Manneh-2014-1,2014,Kekuta-Manneh,VAN2014,W,1313,54,22,4
904,Sam-Johnson-2019-1,2019,Sam-Johnson,RSL2019,ST,1408,31,12,9
905,Eduard-Atuesta-2021-1,2021,Eduard-Atuesta,LAFC2021,DM,2350,43,14,2
906,Thiago-Andrade-2022-1,2022,Thiago-Andrade,NYC2022,W,1625,33,15,5
907,Alexander-Ring-2019-1,2019,Alexander-Ring,NYC2019,CM,3103,47,15,4
908,Julian-Gressel-2020-1,2020,Julian-Gressel,DCU2020,W,1840,28,5,2
909,Erick-Torres-2013-1,2013,Erick-Torres,CHV2013,ST,1453,45,21,7
910,Fernando-Aristeguieta-2015-1,2015,Fernando-Aristeguieta,PHI2015,ST,1354,50,20,5
911,Kennedy-Igboananike-2016-1,2016,Kennedy-Igboananike,,ST,1886,57,19,5
912,Raheem-Edwards-2018-1,2018,Raheem-Edwards,,W,1859,36,13,3
913,Diego-Fagundez-2015-1,2015,Diego-Fagundez,NER2015,W,1885,44,17,6
914,Sebastian-Lletget-2019-1,2019,Sebastian-Lletget,LAG2019,CM,2519,32,11,3
915,Giovani-dos-Santos-2018-1,2018,Giovani-dos-Santos,LAG2018,AM,890,25,9,3
916,Khiry-Shelton-2021-1,2021,Khiry-Shelton,SKC2021,W,2453,27,11,3
917,Jose-Villarreal-2013-1,2013,Jose-Villarreal,LAG2013,ST,1190,37,12,2
918,Alejandro-Bedoya-2021-1,2021,Alejandro-Bedoya,PHI2021,CM,2891,36,15,3
919,Chris-Pontius-2015-1,2015,Chris-Pontius,DCU2015,W,1653,35,11,3
920,Víctor-Rodríguez-2018-1,2018,Víctor-Rodríguez,SEA2018,W,1345,47,15,5
921,Nnamdi-Chinonso-Offor-2023-1,2023,Nnamdi-Chinonso-Offor,MTL2023,ST,1715,37,15,4
922,Patrick-Mullins-2015-1,2015,Patrick-Mullins,NYC2015,ST,1132,38,14,6
923,Marc-Rzatkowski-2018-1,2018,Marc-Rzatkowski,NYRB2018,DM,1639,22,7,2
924,Cristian-Cásseres-Jr-2022-1,2022,Cristian-Cásseres-Jr,NYRB2022,CM,2446,43,13,2
925,Jonathan-Osorio-2022-1,2022,Jonathan-Osorio,TOR2022,CM,1919,25,12,9
926,Memo-Rodríguez-2021-1,2021,Memo-Rodríguez,HOU2021,W,1700,62,21,2
927,Ismael-Tajouri-Shradi-2021-1,2021,Ismael-Tajouri-Shradi,NYC2021,W,1334,44,15,7
928,Ben-Bender-2022-1,2022,Ben-Bender,CLT2022,CM,1792,25,8,3
929,Péguy-Luyindula-2014-1,2014,Péguy-Luyindula,NYRB2014,AM,1519,23,12,5
930,Enzo-Copetti-2023-1,2023,Enzo-Copetti,CLT2023,ST,2193,36,16,6
931,Yaw-Yeboah-2023-1,2023,Yaw-Yeboah,CLB2023,FB,2216,31,12,3
932,Mateusz-Bogusz-2023-1,2023,Mateusz-Bogusz,LAFC2023,CM,1918,59,25,3
933,Lorenzo-Insigne-2022-1,2022,Lorenzo-Insigne,TOR2022,W,1018,49,20,6
934,Gyasi-Zardes-2021-1,2021,Gyasi-Zardes,CLB2021,ST,1683,35,17,9
935,Erik-Hurtado-2016-1,2016,Erik-Hurtado,VAN2016,ST,1347,34,8,2
936,Adalberto-Carrasquilla-2023-1,2023,Adalberto-Carrasquilla,HOU2023,W,2243,35,10,3
937,Luiz-Araújo-2021-1,2021,Luiz-Araújo,ATL2021,W,1214,47,18,4
938,Maximiliano-Urruti-2014-1,2014,Maximiliano-Urruti,POR2014,ST,1270,46,15,10
939,Gyasi-Zardes-2023-1,2023,Gyasi-Zardes,ATX2023,ST,1610,30,12,6
940,Bradley-Wright-Phillips-2019-1,2019,Bradley-Wright-Phillips,NYRB2019,ST,1259,33,11,2
941,Kaká-2017-1,2017,Kaká,ORL2017,W,1698,31,10,6
942,Teal-Bunbury-2023-1,2023,Teal-Bunbury,NSH2023,ST,1813,42,8,3
943,Marcelo-Sarvas-2013-1,2013,Marcelo-Sarvas,LAG2013,CM,3090,53,15,4
944,Thorleifur-Úlfarsson-2022-1,2022,Thorleifur-Úlfarsson,HOU2022,W,1377,38,16,4
945,Damir-Kreilach-2020-1,2020,Damir-Kreilach,RSL2020,ST,1901,48,20,8
946,Anthony-Jackson-Hamel-2017-1,2017,Anthony-Jackson-Hamel,MTL2017,ST,1247,32,14,9
947,Blas-Pérez-2015-1,2015,Blas-Pérez,FCD2015,ST,1391,33,16,5
948,Haris-Medunjanin-2019-1,2019,Haris-Medunjanin,PHI2019,DM,3368,34,7,1
949,Álvaro-Barreal-2022-1,2022,Álvaro-Barreal,CIN2022,FB,2406,48,24,5
950,Jamiro-Monteiro-2020-1,2020,Jamiro-Monteiro,PHI2020,CM,2127,32,14,3
951,Ethan-Finlay-2022-1,2022,Ethan-Finlay,ATX2022,W,2006,23,8,5
952,Vincent-Nogueira-2014-1,2014,Vincent-Nogueira,PHI2014,AM,2670,59,14,2
953,Niko-Hansen-2018-1,2018,Niko-Hansen,CLB2018,W,1116,33,8,3
954,Justin-Mapp-2014-1,2014,Justin-Mapp,MTL2014,W,1844,25,8,0
955,Emmanuel-Boateng-2017-1,2017,Emmanuel-Boateng,LAG2017,W,2448,28,13,4
956,Khiry-Shelton-2020-1,2020,Khiry-Shelton,SKC2020,W,1590,29,14,5
957,Saphir-Taïder-2020-1,2020,Saphir-Taïder,MTL2020,CM,1054,19,5,4
958,Samuel-Grandsir-2022-1,2022,Samuel-Grandsir,LAG2022,W,1787,36,19,3
959,Edson-Buddle-2013-1,2013,Edson-Buddle,COL2013,ST,1774,56,17,5
960,Joao-Plata-2013-1,2013,Joao-Plata,RSL2013,ST,1770,50,19,4
961,Aaron-Herrera-2021-1,2021,Aaron-Herrera,RSL2021,FB,2733,23,6,1
962,Mauricio-Pereyra-2023-1,2023,Mauricio-Pereyra,ORL2023,AM,2278,16,4,0
963,Miguel-Berry-2021-1,2021,Miguel-Berry,CLB2021,ST,931,27,17,8
964,Gabriel-Torres-2015-1,2015,Gabriel-Torres,COL2015,W,1718,42,14,4
965,Ricardo-Clark-2013-1,2013,Ricardo-Clark,HOU2013,AM,2694,46,11,4
966,Keaton-Parks-2020-1,2020,Keaton-Parks,NYC2020,DM,1879,40,16,3
967,Benny-Feilhaber-2018-1,2018,Benny-Feilhaber,LAFC2018,CM,3046,38,11,3
968,Júnior-Urso-2020-1,2020,Júnior-Urso,ORL2020,CM,1884,33,13,3
969,Franco-Jara-2022-1,2022,Franco-Jara,FCD2022,ST,1078,38,11,3
970,Sergio-Santos-2023-1,2023,Sergio-Santos,CIN2023,ST,1049,28,10,4
971,Alan-Pulido-2020-1,2020,Alan-Pulido,SKC2020,ST,1044,36,18,6
972,Andrew-Gutman-2022-1,2022,Andrew-Gutman,ATL2022,FB,2162,31,14,4
973,Brenden-Aaronson-2019-1,2019,Brenden-Aaronson,PHI2019,AM,1842,34,9,3
974,Jack-Price-2019-1,2019,Jack-Price,COL2019,DM,2444,4,2,1
975,Kevin-Molino-2019-1,2019,Kevin-Molino,MIN2019,W,980,29,9,3
976,Jackson-2014-1,2014,Jackson,TOR2014,W,1974,54,19,4
977,Chris-Pontius-2013-1,2013,Chris-Pontius,DCU2013,W,1875,40,11,2
978,Luis-Silva-2018-1,2018,Luis-Silva,RSL2018,ST,909,30,16,5
979,Patrick-Mullins-2017-1,2017,Patrick-Mullins,DCU2017,ST,1148,38,14,5
980,Mauro-Díaz-2018-1,2018,Mauro-Díaz,FCD2018,AM,872,20,5,2
981,Ola-Kamara-2020-1,2020,Ola-Kamara,DCU2020,ST,1446,28,9,4
982,Griffin-Dorsey-2021-1,2021,Griffin-Dorsey,HOU2021,W,1612,27,7,2
983,Ilsinho-2019-1,2019,Ilsinho,PHI2019,W,1216,22,10,5
984,Jairo-Arrieta-2015-1,2015,Jairo-Arrieta,DCU2015,ST,1372,28,16,5
985,Danny-Cruz-2013-1,2013,Danny-Cruz,PHI2013,W,2275,56,19,3
986,Dillon-Powers-2013-1,2013,Dillon-Powers,COL2013,AM,2650,27,11,5
987,Kellyn-Acosta-2022-1,2022,Kellyn-Acosta,LAFC2022,CM,2824,32,9,2
988,Jacob-Shaffelburg-2021-1,2021,Jacob-Shaffelburg,TOR2021,W,1083,31,14,3
989,Álvaro-Barreal-2021-1,2021,Álvaro-Barreal,CIN2021,W,2384,55,13,3
990,Pedro-Vite-2023-1,2023,Pedro-Vite,VAN2023,CM,2357,28,10,4
991,Kei-Kamara-2023-1,2023,Kei-Kamara,CHI2023,ST,1695,52,22,5
992,Abu-Danladi-2017-1,2017,Abu-Danladi,MIN2017,ST,1514,37,13,8
993,Jack-McInerney-2015-1,2015,Jack-McInerney,,ST,1450,35,16,6
994,Billy-Sharp-2023-1,2023,Billy-Sharp,LAG2023,ST,798,23,14,6
995,Chris-Mueller-2021-1,2021,Chris-Mueller,ORL2021,W,1797,36,11,3
996,Fanendo-Adi-2018-1,2018,Fanendo-Adi,POR2018,ST,901,23,9,3
997,Alejandro-Bedoya-2019-1,2019,Alejandro-Bedoya,PHI2019,CM,3113,27,9,4
998,Klauss-2023-1,2023,Klauss,STL2023,ST,1456,42,19,10
999,Aaron-Salem-Boupendza-2023-1,2023,Aaron-Salem-Boupendza,CIN2023,ST,669,28,16,5
1000,Kai-Wagner-2023-1,2023,Kai-Wagner,PHI2023,FB,2744,13,3,1
1001,Matías-Pérez-García-2016-1,2016,Matías-Pérez-García,,W,1761,24,6,0
1002,Danny-Musovski-2023-1,2023,Danny-Musovski,RSL2023,ST,1331,26,13,5
1003,Devon-Sandoval-2013-1,2013,Devon-Sandoval,RSL2013,ST,957,18,9,3
1004,Teal-Bunbury-2020-1,2020,Teal-Bunbury,NER2020,W,1578,43,12,8
1005,Omir-Fernandez-2022-1,2022,Omir-Fernandez,NYRB2022,AM,1573,24,7,2
1006,Luquinhas-2023-1,2023,Luquinhas,NYRB2023,W,2191,40,13,3
1007,Mark-Delgado-2019-1,2019,Mark-Delgado,TOR2019,CM,2770,41,8,2
1008,Gonzalo-Pineda-2014-1,2014,Gonzalo-Pineda,SEA2014,CM,2429,16,9,3
1009,Ibrahim-Sunusi-2021-1,2021,Ibrahim-Sunusi,MTL2021,ST,1032,31,13,4
1010,Eric-Alexander-2014-1,2014,Eric-Alexander,NYRB2014,CM,2827,25,12,2
1011,Jackson-Yueill-2019-1,2019,Jackson-Yueill,SJE2019,DM,2949,36,8,3
1012,Soony-Saad-2013-1,2013,Soony-Saad,SKC2013,W,1462,58,15,4
1013,Maximiliano-Urruti-2015-1,2015,Maximiliano-Urruti,POR2015,ST,1206,39,15,4
1014,Harrison-Afful-2018-1,2018,Harrison-Afful,CLB2018,FB,3109,56,13,2
1015,Álvaro-Medrán-2020-1,2020,Álvaro-Medrán,CHI2020,DM,2155,37,13,2
1016,Ryan-Hollingshead-2019-1,2019,Ryan-Hollingshead,FCD2019,FB,3281,44,17,6
1017,Dominique-Badji-2023-1,2023,Dominique-Badji,CIN2023,ST,1043,21,12,5
1018,Jonathan-Osorio-2019-1,2019,Jonathan-Osorio,TOR2019,DM,1916,27,14,5
1019,Danny-Musovski-2021-1,2021,Danny-Musovski,LAFC2021,ST,827,22,11,4
1020,Rodney-Wallace-2015-1,2015,Rodney-Wallace,POR2015,W,2113,40,12,1
1021,Przemyslaw-Frankowski-2021-1,2021,Przemyslaw-Frankowski,CHI2021,W,1168,27,8,2
1022,Paxton-Pomykal-2019-1,2019,Paxton-Pomykal,FCD2019,AM,2079,28,10,2
1023,Cole-Bassett-2023-1,2023,Cole-Bassett,COL2023,AM,2065,39,14,6
1024,Darren-Mattocks-2013-1,2013,Darren-Mattocks,VAN2013,ST,1018,45,14,3
1025,Stipe-Biuk-2023-1,2023,Stipe-Biuk,LAFC2023,W,1554,29,12,3
1026,Raúl-Ruidíaz-2023-1,2023,Raúl-Ruidíaz,SEA2023,ST,1152,41,20,5
1027,Juan-Agudelo-2018-1,2018,Juan-Agudelo,NER2018,W,1653,40,13,3
1028,Michael-Farfan-2013-1,2013,Michael-Farfan,PHI2013,W,2160,40,18,1
1029,Mauro-Rosales-2015-1,2015,Mauro-Rosales,VAN2015,AM,1609,11,4,1
1030,Fabian-Herbers-2023-1,2023,Fabian-Herbers,CHI2023,DM,2172,26,11,4
1031,Andrés-Ríos-2020-1,2020,Andrés-Ríos,SJE2020,ST,1841,28,8,5
1032,Jared-Stroud-2023-1,2023,Jared-Stroud,STL2023,W,2143,44,17,5
1033,Alejandro-Bedoya-2017-1,2017,Alejandro-Bedoya,PHI2017,DM,2689,36,10,2
1034,Dillon-Serna-2014-1,2014,Dillon-Serna,COL2014,W,1761,39,14,3
1035,Michael-de-Leeuw-2016-1,2016,Michael-de-Leeuw,CHI2016,ST,1553,25,12,7
1036,Miguel-Berry-2022-1,2022,Miguel-Berry,,ST,1822,28,8,2
1037,Marlon-Hairston-2017-1,2017,Marlon-Hairston,COL2017,W,2800,15,7,3
1038,Jonathan-Osorio-2023-1,2023,Jonathan-Osorio,TOR2023,CM,2065,12,7,4
1039,Mix-Diskerud-2015-1,2015,Mix-Diskerud,NYC2015,CM,2218,32,12,3
1040,Ariel-Lassiter-2023-1,2023,Ariel-Lassiter,,FB,1915,42,19,1
1041,Jeong-Sang-Bin-2023-1,2023,Jeong-Sang-Bin,MIN2023,AM,1070,21,7,1
1042,Darren-Mattocks-2017-1,2017,Darren-Mattocks,POR2017,ST,1187,31,14,4
1043,Gustavo-Bou-2019-1,2019,Gustavo-Bou,NER2019,ST,1265,61,25,9
1044,Cory-Burke-2023-1,2023,Cory-Burke,NYRB2023,ST,1129,33,9,2
1045,Bastian-Schweinsteiger-2018-1,2018,Bastian-Schweinsteiger,CHI2018,CB,2942,24,8,4
1046,Latif-Blessing-2021-1,2021,Latif-Blessing,LAFC2021,CM,2434,24,9,2
1047,Saër-Sène-2013-1,2013,Saër-Sène,NER2013,W,1335,41,18,5
1048,Romell-Quioto-2019-1,2019,Romell-Quioto,HOU2019,W,886,27,12,2
1049,Darren-Mattocks-2019-1,2019,Darren-Mattocks,CIN2019,ST,1386,27,9,3
1050,Ricardo-Clark-2014-1,2014,Ricardo-Clark,HOU2014,CM,2242,50,15,4
1051,Ibrahim-Aliyu-2023-1,2023,Ibrahim-Aliyu,HOU2023,ST,1356,20,10,3
1052,Jimmy-Medranda-2017-1,2017,Jimmy-Medranda,SKC2017,W,2240,49,10,2
1053,Luquinhas-2022-1,2022,Luquinhas,NYRB2022,AM,2140,34,11,5
1054,Felipe-Gutiérrez-2018-1,2018,Felipe-Gutiérrez,SKC2018,CM,1645,40,17,7
1055,Justin-Meram-2019-1,2019,Justin-Meram,,FB,1783,27,11,4
1056,John-Stiven-Mendoza-2016-1,2016,John-Stiven-Mendoza,NYC2016,W,1247,45,10,5
1057,Johan-Venegas-2017-1,2017,Johan-Venegas,MIN2017,AM,1346,32,10,2
1058,Brandon-Vázquez-2021-1,2021,Brandon-Vázquez,CIN2021,ST,995,26,11,4
1059,Cristian-Colmán-2017-1,2017,Cristian-Colmán,FCD2017,ST,1056,40,15,2
1060,Kwadwo-Poku-2015-1,2015,Kwadwo-Poku,NYC2015,AM,1107,18,10,4
1061,Ilie-Sánchez-2019-1,2019,Ilie-Sánchez,SKC2019,DM,2766,20,4,2
1062,Ezequiel-Barco-2019-1,2019,Ezequiel-Barco,ATL2019,W,1051,32,16,4
1063,Cristhian-Paredes-2019-1,2019,Cristhian-Paredes,POR2019,DM,1810,37,10,4
